id,description,image_path
0,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen",images/image_0.png
8670,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lobby",images_6/image_8670.png
8691,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, lawn",images_6/image_8691.png
8694,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, flower bed",images_6/image_8694.png
8703,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, utility, kitchen, utility",images_6/image_8703.png
8716,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, wash, store room",images_6/image_8716.png
8719,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, lobby, kitchen",images_6/image_8719.png
8758,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, lobby, kitchen, balcony",images_6/image_8758.png
8782,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, terrace, kitchen",images_6/image_8782.png
8795,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, balcony, kitchen",images_6/image_8795.png
8801,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, utility",images_6/image_8801.png
8805,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, parking",images_6/image_8805.png
8808,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, yard",images_6/image_8808.png
8817,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, parking",images_6/image_8817.png
8855,"bedrooms : 3 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_6/image_8855.png
8976,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, balcony, lift",images_6/image_8976.png
8980,"bedrooms : 3 | toilet : 5 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, lobby",images_6/image_8980.png
8994,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_6/image_8994.png
8995,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : lawn, home theatre, terrace",images_6/image_8995.png
9001,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, wash",images_7/image_9001.png
9002,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_7/image_9002.png
9003,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, balcony, kitchen",images_7/image_9003.png
9004,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, pooja room",images_7/image_9004.png
9005,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, utility",images_7/image_9005.png
9006,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_7/image_9006.png
9007,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lobby, store room",images_7/image_9007.png
9008,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, wash",images_7/image_9008.png
9009,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_7/image_9009.png
9010,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 1 | features : living room, lobby, kitchen, balcony",images_7/image_9010.png
9012,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, flower bed, kitchen",images_7/image_9012.png
9013,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, flower bed kitchen",images_7/image_9013.png
9014,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen",images_7/image_9014.png
9015,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lawn",images_7/image_9015.png
9019,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen",images_7/image_9019.png
9021,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer, work area",images_7/image_9021.png
9023,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen",images_7/image_9023.png
9024,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, family lounge",images_7/image_9024.png
9025,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, niche",images_7/image_9025.png
9026,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen",images_7/image_9026.png
9027,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, pooja room",images_7/image_9027.png
9028,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, study room",images_7/image_9028.png
9029,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_7/image_9029.png
9030,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_7/image_9030.png
9031,"bedrooms : 2 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, flower bed kitchen",images_7/image_9031.png
9034,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, terrace, flower bed",images_7/image_9034.png
9035,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen",images_7/image_9035.png
9038,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",images_7/image_9038.png
9040,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_7/image_9040.png
9041,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, balcony, kitchen",images_7/image_9041.png
9042,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen",images_7/image_9042.png
9044,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, utility, kitchen",images_7/image_9044.png
9045,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen, balcony",images_7/image_9045.png
9046,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, flower bed, kitchen",images_7/image_9046.png
9048,"bedrooms : 4 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_7/image_9048.png
9049,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen",images_7/image_9049.png
9053,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, utility, kitchen",images_7/image_9053.png
9056,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",images_7/image_9056.png
9059,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, terrace",images_7/image_9059.png
9062,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen",images_7/image_9062.png
9068,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, flower bed kitchen",images_7/image_9068.png
9071,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, lobby",images_7/image_9071.png
9074,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen",images_7/image_9074.png
9077,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, utility, kitchen",images_7/image_9077.png
9080,"bedrooms : 3 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, lobby",images_7/image_9080.png
9085,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer",images_7/image_9085.png
9086,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, flower bed kitchen",images_7/image_9086.png
9087,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer, sit out",images_7/image_9087.png
9091,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, flower bed, kitchen",images_7/image_9091.png
9094,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen",images_7/image_9094.png
9095,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, pooja room",images_7/image_9095.png
9096,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, lobby",images_7/image_9096.png
9099,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",images_7/image_9099.png
9101,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, study room",images_7/image_9101.png
9102,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen",images_7/image_9102.png
9103,"bedrooms : 3 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_7/image_9103.png
9105,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lobby, puja room, lawn",images_7/image_9105.png
9109,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, flower bed kitchen",images_7/image_9109.png
9111,"bedrooms : 3 | toilet : 5 | attached _ toilet : 3 | dress _ room : 3 | features : living room, gymnasium, home theatre, kitchen, balcony",images_7/image_9111.png
9114,"bedrooms : 3 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, pooja room",images_7/image_9114.png
9116,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, terrace",images_7/image_9116.png
9118,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer, sit out",images_7/image_9118.png
9122,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, garden",images_7/image_9122.png
9124,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, terrace, kitchen",images_7/image_9124.png
9132,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lawn",images_7/image_9132.png
9134,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, flower bed",images_7/image_9134.png
9138,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lobby, study room",images_7/image_9138.png
9140,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, utility, kitchen",images_7/image_9140.png
9149,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, terrace, kitchen",images_7/image_9149.png
9150,"bedrooms : 4 | toilet : 4 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_7/image_9150.png
9151,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 4 | features : living room, dining, kitchen, balcony",images_7/image_9151.png
9153,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, balcony, kitchen",images_7/image_9153.png
9160,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 4 | features : living room, dining, kitchen, balcony",images_7/image_9160.png
9161,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen,",images_7/image_9161.png
9167,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, wash, store room",images_7/image_9167.png
9175,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, terrace, kitchen",images_7/image_9175.png
9178,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 1 | features : living room, dining, kitchen, balcony",images_7/image_9178.png
9189,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, sit out",images_7/image_9189.png
9202,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : lawn, home theatre, terrace",images_7/image_9202.png
9213,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, balcony",images_7/image_9213.png
9214,"bedrooms : 4 | toilet : 5 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, balcony",images_7/image_9214.png
9218,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, pooja room",images_7/image_9218.png
9221,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, parking",images_7/image_9221.png
9222,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, flower bed",images_7/image_9222.png
9225,"bedrooms : 2 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, utility",images_7/image_9225.png
9229,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, utility",images_7/image_9229.png
9235,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, pooja room, home theatre, store room",images_7/image_9235.png
9236,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, pooja room, sit out",images_7/image_9236.png
9238,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 0 | features : living room, dining, kitchen, balcony, lawn",images_7/image_9238.png
9240,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lobby",images_7/image_9240.png
9242,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen",images_7/image_9242.png
9253,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_7/image_9253.png
9256,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, study room",images_7/image_9256.png
9270,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_7/image_9270.png
9275,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 1 | features : living room, dining, kitchen, parking",images_7/image_9275.png
9276,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lobby",images_7/image_9276.png
9278,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen",images_7/image_9278.png
9279,"bedrooms : 3 | toilet : 5 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_7/image_9279.png
9290,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen",images_7/image_9290.png
9291,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, sit out",images_7/image_9291.png
9297,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, pooja room",images_7/image_9297.png
9301,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_7/image_9301.png
9303,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer, balcony",images_7/image_9303.png
9304,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer",images_7/image_9304.png
9305,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, flower bed",images_7/image_9305.png
9337,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, flower bed, kitchen",images_7/image_9337.png
9343,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, garden",images_7/image_9343.png
9347,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, pooja room",images_7/image_9347.png
9371,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer, store room",images_7/image_9371.png
9375,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_7/image_9375.png
9388,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : lawn, home theatre, terrace",images_7/image_9388.png
9396,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, wash",images_7/image_9396.png
9397,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, lobby",images_7/image_9397.png
9406,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen",images_7/image_9406.png
9419,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, lobby, kitchen, balcony",images_7/image_9419.png
9434,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_7/image_9434.png
9450,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, main entry, staff room",images_7/image_9450.png
9455,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen",images_7/image_9455.png
9459,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, flower bed kitchen, flower bed",images_7/image_9459.png
9460,"bedrooms : 3 | toilet : 5 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, balcony",images_7/image_9460.png
9485,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, parking",images_7/image_9485.png
9499,"bedrooms : 2 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen",images_7/image_9499.png
9501,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, utility",images_7/image_9501.png
9503,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, foyer",images_7/image_9503.png
9508,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living area, balcony, kitchen",images_7/image_9508.png
9511,"bedrooms : 2 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, balcony, kitchen",images_7/image_9511.png
9522,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, wash, store room",images_7/image_9522.png
9540,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, yard, kitchen",images_7/image_9540.png
9541,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, utility, kitchen",images_7/image_9541.png
9552,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, utility",images_7/image_9552.png
9558,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",images_7/image_9558.png
9566,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen,",images_7/image_9566.png
9575,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, niche",images_7/image_9575.png
9583,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer",images_7/image_9583.png
9595,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, balcony, lawn",images_7/image_9595.png
9609,"bedrooms : 3 | toilet : 4 | attached _ toilet : 4 | dress _ room : 1 | features : living room, dining, kitchen, lobby",images_7/image_9609.png
9619,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, utility",images_7/image_9619.png
9620,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, flower bed",images_7/image_9620.png
9636,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, utility",images_7/image_9636.png
9639,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : living room, dining, kitchen, foyer",images_7/image_9639.png
9641,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, flower bed, kitchen, utility",images_7/image_9641.png
9660,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, servant room",images_7/image_9660.png
9679,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, lobby, puja room, foyer",images_7/image_9679.png
9693,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_7/image_9693.png
9711,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : lawn, home theatre, terrace",images_7/image_9711.png
9719,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lobby",images_7/image_9719.png
9732,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, utility",images_7/image_9732.png
9739,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lawn",images_7/image_9739.png
9753,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : hall, dining, kitchen",images_7/image_9753.png
9770,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, lawn",images_7/image_9770.png
9772,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 1 | features : living room, dining, kitchen, lobby",images_7/image_9772.png
9777,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, family lounge",images_7/image_9777.png
9780,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen",images_7/image_9780.png
9782,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, sit out",images_7/image_9782.png
9791,"bedrooms : 3 | toilet : 5 | attached _ toilet : 3 | dress _ room : 4 | features : living room, deck, kitchen, balcony",images_7/image_9791.png
9803,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, balcony",images_7/image_9803.png
9805,"bedrooms : 3 | toilet : 4 | attached _ toilet : 4 | dress _ room : 0 | features : living room, dining, kitchen, lobby",images_7/image_9805.png
9808,"bedrooms : 3 | toilet : 5 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_7/image_9808.png
9813,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, niche",images_7/image_9813.png
9829,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony, flower bed",images_7/image_9829.png
9846,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, family room, store room",images_7/image_9846.png
9847,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, balcony",images_7/image_9847.png
9851,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, verandah",images_7/image_9851.png
9857,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 1 | features : living room, dining, kitchen, family lounge, servant room",images_7/image_9857.png
9871,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, pooja room",images_7/image_9871.png
9880,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 3 | features : living room, lounge, kitchen, balcony",images_7/image_9880.png
9885,"bedrooms : 3 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen",images_7/image_9885.png
9897,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, lobby, kitchen",images_7/image_9897.png
9902,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, kitchen",images_7/image_9902.png
9908,"bedrooms : 3 | toilet : 4 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, pooja room",images_7/image_9908.png
9915,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, lobby, puja room, foyer",images_7/image_9915.png
9922,"bedrooms : 1 | toilet : 2 | attached _ toilet : 4 | dress _ room : 0 | features : living room, dining, kitchen, lawn",images_7/image_9922.png
9926,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, pooja room",images_7/image_9926.png
9937,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, foyer, sit out",images_7/image_9937.png
9940,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen",images_7/image_9940.png
9944,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, niche",images_7/image_9944.png
9951,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, yard",images_7/image_9951.png
